ID,km,average_speed
76106,19.232695791519298,12.020434869699562
3139,5.050229937585623,5.531467620575709
75123,13.936022295785428,10.728269665731661
82396,13.03959724747272,12.598644683548523
64104,10.19287199458835,9.437844439433658
81729,19.88496945825289,15.474684403309642
11773,9.503809243083323,7.265909207250246
26198,9.495830947879199,8.006602822832377
7273,2.769726126868425,2.2390672003786785
37399,21.781675868993354,11.60451564677323
10718,5.822384901729494,4.955221192961272
39059,21.772600898535035,8.154532171735967
58782,11.630302815638954,11.150817656413187
53,6.238644349371853,7.179107421601673
77535,17.576947394661087,10.652695390703688
69340,6.832590838523133,4.096277481128976
47737,29.201332348208894,12.635799371790952
854,10.957224598552232,8.533664017564043
60185,14.243664781699048,11.19784967114705
5864,14.884068907510922,10.39390286837355
68266,6.726752537763087,7.83091098691861
65110,4.552197919775345,3.5591852382919043
74502,8.409531238913779,8.409531238913779
38746,7.127691424186548,6.599714281654211
65412,14.90428739560274,12.684499911151267
80069,8.756866162431201,7.4210730190094925
70828,13.293663632588707,13.676608675502784
57016,8.396475125079562,5.9423036978623935
62989,6.041974483062517,5.389807745818481
75172,4.613935316706167,3.2018982072908857
63769,11.462675041239008,10.126038022295944
66402,7.768750520182265,7.616422078610063
71586,5.84124293108494,5.568391736019962
59222,10.861278342345383,7.997995833833124
76505,13.64143736932996,11.405884088068529
57751,19.503061774720145,15.03705611003866
61617,6.3590098063960205,5.277186561324498
43308,12.713724384075272,10.630204334511097
28953,12.295104310359191,8.025525006761875
82937,13.403600030444354,11.665448242336252
75968,9.28828127030228,9.07058717802957
59454,12.401598167655528,10.132024646777394
47317,14.445688585896749,10.392581716472481
54116,7.4321200373133784,7.982943112044445
69159,9.2377219838057,8.951280992059788
51744,7.323495098581711,7.70894220903338
31641,6.41282626761638,5.097636142779316
42086,12.22566995379948,10.230686153807097
35997,19.60729965939774,10.886895979676702
70030,4.41110729409946,5.873644865645087
64761,12.250510039989342,10.26865887677229
60259,8.136839744534845,8.730514747354983
71256,4.947892384292004,6.041382642603179
43873,11.191331604836765,10.918372297401723
66301,21.067155574107222,12.98037928164339
561,9.621429460242874,9.991100166399661
30344,6.102137650131753,6.151348437632815
78312,12.816985832816652,9.181221943278404
79397,10.828736864601908,11.458980809102547
65745,2.7399055257712366,2.4097673929386425
45214,5.531533972554654,4.992359181006006
14660,18.856895245359855,9.27540346549919
63376,10.53508018843464,5.670118508307125
62109,11.917577902544819,9.890106143190721
45250,4.689517739163569,3.473716843824866
1058,9.548486578193762,9.803374310260537
60967,12.425523968514637,8.089533833668384
58784,10.359611816885845,9.460832709484789
57851,4.584170749278952,4.104002461306134
18281,6.437484005754558,6.125103716226982
53943,7.04404454596186,8.466399694665698
61534,5.7805009165605075,4.253495891508836
76899,7.143625841686397,7.893509217333036
63407,15.580086591015116,10.428438146596463
973,11.97049806328228,10.73587270249532
56596,6.9964234329371235,6.000363150031839
58016,8.197425874639059,9.159135055462636
782,5.6924847033847366,4.517845002686299
28702,12.343082890988759,10.836771633879508
18864,14.200264260047813,11.27900258939461
67379,4.392722915340945,4.437093853879743
77985,5.404397621244166,6.472332480531935
71912,3.667790916168674,3.7274297928543434
41028,8.16423583459293,5.737340712995734
74245,7.2413177546007885,7.646586858078974
10164,17.32782678465438,16.97142682140488
6464,6.856299819107892,7.010531512380257
73178,6.138827979673636,5.356743437760589
76281,6.41364039331929,6.517927228983018
59818,8.361208562115294,8.386367665110626
64701,9.704991350360324,10.783323722622582
33846,7.803197372347054,7.361506955044391
46273,17.358099359678548,11.533620836995713
67,6.7096531449356815,8.366151053535763
70296,12.24033529546721,10.107626172970447
10103,6.827025887236614,7.4126231131776485
44864,6.272418504292828,5.183816945696552
54628,7.043077392225975,6.720493694872114
79319,17.05270254828766,15.804172889979295
63175,16.765652544821453,14.329617559676455
7569,16.852853819527695,10.109690353645888
34589,11.853564257405463,9.498048283177454
67715,3.9763190676819677,4.4727998511608185
77719,10.129770800705895,9.076855556188079
68653,6.73792617784419,5.859066241603643
74177,5.742016663446007,5.019245335180076
64627,6.570863111783522,6.643946523542489
71595,9.72794082478018,9.537196887039393
20338,1.8077569253074501,1.4817679715634837
2427,8.740403817963491,9.338038267055012
12283,6.972895247342727,7.530124457173572
61261,11.262989392739533,8.6108481595868
73446,8.314029669949187,7.443177860294708
68598,11.5198467590902,9.27523893646554
64873,6.265233276692816,6.832315459861304
39175,16.58866302025635,12.038216995831894
72676,12.503670863392617,9.133433793566558
4611,17.590476890950463,13.583379838571787
75887,7.38947329333574,7.555698663942475
67832,5.081233961009147,6.034719668656944
35474,5.104922355486748,5.356686626953565
62890,8.71114802253132,6.706041587783926
65553,12.838752906973339,10.49775380782775
30777,22.378201988847874,17.21400152988298
82352,16.48801104214717,10.165234921175815
393,19.619078109582954,15.114852164547731
69566,16.12669750807768,12.23573407289657
75636,11.408792773388896,8.830334963923294
74265,7.341627350063452,6.5027700177709935
73697,10.590344177724115,8.04737399523109
75297,27.320112815586334,15.810250471982831
63021,11.230923979905358,9.590882988817556
15404,7.416081357849228,7.172225684573721
77548,14.933121275681774,8.40355727387832
67416,20.45064470377655,10.895388760669446
2148,13.72959320563917,7.700276615613667
882,15.23133513259899,11.307598465181135
68943,20.261753179121776,13.699630276620539
64996,8.516402909189399,6.571298541041203
63200,7.64606688499959,7.302833701050229
65058,17.133675966943873,13.806346468125602
68669,5.874056385897004,6.585265006610991
11615,36.25622908493468,10.920550929197194
66436,5.024720285502661,4.9117500347044585
83027,20.475353368872693,10.720080297839106
756,5.6388992779936125,6.210241495587679
26255,14.70574217413439,9.010871430229406
58703,7.6099774912194595,6.242803520278474
78469,16.72072770574848,12.394905638064106
41137,23.48281912213439,17.36894905483313
81848,3.057540201786541,2.335783194642125
79311,15.787631277437285,9.656043594762865
3999,9.050286940497639,9.83726841358439
81895,4.576345761075489,3.8553881727678925
23752,37.52572939510379,13.344853981189113
33324,12.8657687116794,11.436238854826133
83873,4.646524205189566,5.28014114226087
35704,14.379868595327025,11.234272340099238
62448,11.612103657539814,7.354087180202542
1917,7.39636274787795,6.189424893621715
38181,10.536766215296037,7.976355954046962
8117,4.084931057296902,3.676805632130425
25803,6.933599954220283,7.306217022360678
66152,16.299693109288537,13.459697034920344
64334,15.554151748583514,13.900046245382944
39171,6.874838498536452,7.191253659556958
50954,5.493633498097084,5.455445380434045
13262,20.092232817164255,8.937825986283032
64162,13.95985110012367,10.697203908140743
12014,20.89503501654604,13.233081074443344
23473,12.833211580730445,10.357717175730787
33866,6.102478074434719,4.866409947715087
68842,6.384311410163847,5.983422127613728
77174,16.13670132866549,11.718737348340952
33606,6.007709457694176,5.662308631191495
33620,15.617567676487127,11.68105286199486
76361,7.004289348307716,6.826792737142023
79730,6.322798126008731,6.419084391887036
76730,9.343087162176657,9.504666492550006
30812,6.005138948847212,6.816275764866302
82596,13.321577997160272,11.405460614007081
619,13.22676955561717,7.840408746661037
15293,6.438808080113787,6.3499093492246415
32117,20.88692551155547,15.575634236804973
76928,14.380899606805183,12.270392155977119
20915,14.212701684025848,10.123006897454308
34763,10.553858312992258,8.6083673026038
76414,13.498931637685288,11.903819786318596
32815,12.182093606151765,8.720181536257527
41151,8.345442384790942,6.390078395705162
68485,9.866478581893631,7.7750028226112144
25384,10.85864567074162,7.468119443426149
33671,2.887825142181006,3.0918898738554668
83057,8.059013161037731,7.359829370810713
55372,2.5039202518075507,2.3098895311877774
33073,8.616945357788403,7.346074473817906
79381,7.844475023208934,7.743805551045345
13177,6.127542694572347,6.34978517572264
26527,13.059223099029628,10.348037320942653
455,6.205732725226686,5.978547904842665
74237,7.127822848805716,4.835700711537121
75672,8.996815372393819,8.083392068637753
35663,10.718700211464501,8.09569502376473
70886,9.701820716177622,8.570513000156911
61950,8.564560505272494,10.343672107817023
50496,22.24680481562374,13.51567728774225
60402,8.989753189740597,8.194852497484591
50862,15.230396554891461,10.933522293532995
46982,6.477717524067682,7.189475609398093
63529,7.653191757243382,7.714911045608249
61864,4.586361144011484,4.777459525011962
73775,14.823923901523855,8.719955236190502
1048,9.29870950882519,5.203530782778506
28099,7.320411750774678,6.703673764445676
74445,18.11437008462533,9.666152659885448
372,6.588626325891329,6.140378682098163
67729,8.240576355937685,5.836102235083346
60261,3.2442855539721593,3.3794641187209993
63797,6.436373191460098,5.726310668558806
41668,7.58942784984836,7.712833180740203
76127,3.4666202580291166,4.279778096332243
47356,3.210670300299395,2.5481510319836467
78322,21.990041594174645,14.572592176391415
29014,4.060248034443709,5.783829108894173
69037,8.447139300418662,7.535360660498362
53728,14.89007811577974,9.821951263706953
